NomeArquivo;IdentificadorSetor;setor;evento;numero_processo;ano_processo;relator;sigilo;assunto;jurisdicionado;ordem;resumo;Decisao;ContatoSetor;ContatoRelator
DAE_EXP_001368_2018_0020.pdf;OUTRO;DAE_EXP;31;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0020;Informação de Retorno do AR;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
DAE_EXP_001368_2018_0021.pdf;OUTRO;DAE_EXP;32;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0021;Informação de Retorno do AR;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
DAE_EXP_001368_2018_0022.pdf;OUTRO;DAE_EXP;33;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0022;Espelho de comunicação processual....;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
DAE_EXP_001368_2018_0023.pdf;OUTRO;DAE_EXP;34;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0023;Espelho de comunicação processual....;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
DAE_EXP_001368_2018_0024.pdf;OUTRO;DAE_EXP;35;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0024;Certidão DAE;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
DAE_EXP_001368_2018_0025.pdf;OUTRO;DAE_EXP;36;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0025;Certidão DAE;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
GCGIL_001368_2018_0026.pdf;RELATOR;GCGIL;39;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0026;DESPACHO...;N;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
DE_001368_2018_0027.pdf;OUTRO;DE;42;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0027;Termo de Apensamento;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
PROC_GCB_001368_2018_0029.pdf;MP;PROC_GCB;43;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0029;Despacho encaminhando o processo ao Gabinete de Co;N;Nome: PROC-GAB.CARLOS BARROS - Andar: 8  - telefone: 7311;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
GCGIL_001368_2018_0030.pdf;RELATOR;GCGIL;46;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0030;DESPACHO...;N;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
DAI_001368_2018_0031.pdf;UT;DAI;48;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0031;Termo de Apensamento;N;Nome: DAI-DIR. ADM. INDIRETA - Andar: 6  - telefone: 7314;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
DAI_001368_2018_0032.pdf;UT;DAI;49;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0032;Termo de Apensamento;N;Nome: DAI-DIR. ADM. INDIRETA - Andar: 6  - telefone: 7314;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
DAI_001368_2018_0033.pdf;UT;DAI;50;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0033;Informação 020/2020.;N;Nome: DAI-DIR. ADM. INDIRETA - Andar: 6  - telefone: 7314;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
DAI_001368_2018_0034.pdf;UT;DAI;51;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0034;Despacho DAI;N;Nome: DAI-DIR. ADM. INDIRETA - Andar: 6  - telefone: 7314;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
GCGIL_001368_2018_0035.pdf;RELATOR;GCGIL;53;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0035;DESPACHO...;N;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
DAE_MANDA_001368_2018_0036.pdf;OUTRO;DAE_MANDA;56;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0036;Certidão quanto a busca de endereço...;N;Nome: DAE-MANDADOS - Andar: 1  - telefone: 7351;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
DAE_MANDA_001368_2018_0037.pdf;OUTRO;DAE_MANDA;57;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0037;"MANDADO DE CITAÇÃO PARA APRESENTAÇÃO DE DEFESA NO ";N;Nome: DAE-MANDADOS - Andar: 1  - telefone: 7351;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
DAE_EXP_001368_2018_0038.pdf;OUTRO;DAE_EXP;59;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0038;Informação de Retorno do AR;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
DAE_EXP_001368_2018_0039.pdf;OUTRO;DAE_EXP;60;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0039;Espelho de Comunicação Processual;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
DAE_EXP_001368_2018_0040.pdf;OUTRO;DAE_EXP;61;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0040;Certidão DAE;N;Nome: DAE-EXPEDIÇÃO - Andar: 1  - telefone: 7372;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
GCGIL_001368_2018_0041.pdf;RELATOR;GCGIL;64;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0041;DESPACHO...;N;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
PROC_GCB_001368_2018_0042.pdf;MP;PROC_GCB;67;001368;2018;ANTÔNIO GILBERTO DE OLIVEIRA JALES;NULL;AUDITORIA - PLANO DE FISCALIZAÇÃO ANUAL 2017/2018 (ID 4) - AUDITORIA DE CONTAS ANUAIS DE GESTÃO DA UERN - EXERCÍCIO 2016;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;0042;Processo_apensamento_TCE;N;Nome: PROC-GAB.CARLOS BARROS - Andar: 8  - telefone: 7311;Nome: GAB.CONS. ANTONIO GILBERTO DE OLIVEIRA JALES - Andar: 10 - telefone: 7308
DE_020455_2017_0018.pdf;OUTRO;DE;0;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0018;Capa;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DE_020455_2017_0001.pdf;OUTRO;DE;0;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0001;Capa;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DE_020455_2017_0002.pdf;OUTRO;DE;1;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0002;Volume Digitalizado;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DE_020455_2017_0011.pdf;OUTRO;DE;2;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0011;Volume_Digitalizado_TCE...;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DE_020455_2017_0012.pdf;OUTRO;DE;3;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0012;Volume_Digitalizado_TCE...;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DE_020455_2017_0013.pdf;OUTRO;DE;4;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0013;Volume_Digitalizado_TCE...;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DE_020455_2017_0003.pdf;OUTRO;DE;5;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0003;Volume_Digitalizado_TCE...;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DE_020455_2017_0004.pdf;OUTRO;DE;6;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0004;Volume_Digitalizado_TCE...;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DE_020455_2017_0005.pdf;OUTRO;DE;7;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0005;Volume_Digitalizado_TCE...;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DE_020455_2017_0006.pdf;OUTRO;DE;8;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0006;Volume_Digitalizado_TCE...;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DE_020455_2017_0007.pdf;OUTRO;DE;9;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0007;Volume_Digitalizado_TCE...;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DE_020455_2017_0008.pdf;OUTRO;DE;10;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0008;Volume_Digitalizado_TCE...;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DE_020455_2017_0009.pdf;OUTRO;DE;11;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0009;Volume_Digitalizado_TCE...;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DE_020455_2017_0010.pdf;OUTRO;DE;12;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0010;Volume_Digitalizado_TCE...;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
GCCTH_020455_2017_0014.pdf;RELATOR;GCCTH;14;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0014;Despacho....;N;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
PROC_PC_020455_2017_0015.pdf;MP;PROC_PC;17;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0015;Despacho - Modificação do órgão julgador - Competê;N;"Nome: PROC - PRESTAÇÃO DE CONTAS - Andar: 8  - telefone: ";Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
GCCTH_020455_2017_0016.pdf;RELATOR;GCCTH;20;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0016;Despacho....;N;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
DE_020455_2017_0017.pdf;OUTRO;DE;22;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0017;Processo Distribuído ao Relator;N;Nome: DE-DIRETORIA DE EXPEDIENTE - Andar: 0  - telefone: 7375;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
PROC_020455_2017_0019.pdf;MP;PROC;24;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0019;Processo Distribuído ao Procurador;N;Nome: PROC-GERAL MIN.PUB.- PROTOCOLO - Andar: 8  - telefone: 7263;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
PROC_POM_020455_2017_0020.pdf;MP;PROC_POM;26;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0020;Despacho_Quota_Parecer...;N;Nome: PROC-GAB.OTHON M. ALVES - Andar: 7  - telefone: 7312;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
PROC_020455_2017_0021.pdf;MP;PROC;28;020455;2017;CARLOS THOMPSON COSTA FERNANDES;NULL;"AUDITORIA NA ANÁLISE DA LEGALIDADE E EXECUÇÃO DO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEIRA Nº 001/2012, FIRMADO ENTRE O IDEMA/RN E IGETUR ";INSTITUTO DE DESENVOLVIMENTO SUSTENTÁVEL E MEIO AMBIENTE DO RN;0021;Processo redistribuído ao Procurador;N;Nome: PROC-GERAL MIN.PUB.- PROTOCOLO - Andar: 8  - telefone: 7263;Nome: GAB.CONS. CARLOS THOMPSON C. FERNANDES - Andar: 10 - telefone: 7262
